代码,时间,开盘价,最高价,最低价,收盘价,成交量,成交额
00100,2003-10-08,5.5000,5.5500,5.2500,5.4000,774058,4201152.00
00100,2003-10-09,5.4000,5.6000,5.3000,5.4000,2113000,11496800.00
00100,2003-10-10,5.3500,5.3500,5.2000,5.2000,3209000,16805350.00
00100,2003-10-13,5.2000,5.4000,5.2000,5.3500,218000,1142800.00
00100,2003-10-14,5.3000,5.5000,5.2000,5.2500,3064000,16255600.00
00100,2003-10-16,5.3000,5.4500,5.2000,5.3500,2860000,15189100.00
00100,2003-10-17,5.3500,5.4500,5.3500,5.3500,1176000,6310700.00
00100,2003-10-20,5.3000,5.4000,5.3000,5.4000,1068000,5718900.00
00100,2003-10-21,5.4500,5.5500,5.4000,5.4500,1575477,8638060.00
00100,2003-10-22,5.4500,5.5000,5.4500,5.4500,585000,3201950.00
00100,2003-10-23,5.4500,5.4500,5.1500,5.2000,528000,2769050.00
00100,2003-10-24,5.1000,5.2500,5.1000,5.2500,177000,911800.00
00100,2003-10-27,5.2500,5.2500,5.2500,5.2500,28000,149700.00
00100,2003-10-28,5.5000,5.5000,5.4500,5.4000,30500,162525.00
00100,2003-10-29,5.5000,5.5000,5.2000,5.2000,42000,224400.00
00100,2003-10-30,5.2000,5.2000,5.0000,5.0500,337000,1702850.00
00100,2003-10-31,5.0000,5.1000,5.0000,5.1000,474000,2386900.00
00100,2003-11-03,5.1000,5.1000,5.0500,5.1000,350000,1784500.00
00100,2003-11-04,5.1500,5.2000,5.1000,5.2000,41000,212100.00
00100,2003-11-05,5.3000,5.3500,5.3000,5.3500,55000,291550.00
00100,2003-11-10,5.2500,5.2500,5.2000,5.2000,109000,571800.00
00100,2003-11-11,5.2000,5.2000,5.2000,5.2000,10000,52000.00
00100,2003-11-13,5.2000,5.2000,5.2000,5.2000,42000,218400.00
00100,2003-11-18,5.2000,5.4000,5.2000,5.3500,124000,655800.00
00100,2003-11-19,5.4000,5.6000,5.3000,5.6000,372000,2036000.00
00100,2003-11-20,5.5000,5.7500,5.5000,5.6000,1513000,8543800.00
00100,2003-11-21,5.6000,5.6000,5.5500,5.5500,53000,291650.00
00100,2003-11-24,5.5500,5.5500,5.5500,5.4500,14000,77700.00
00100,2003-11-26,5.4500,5.4500,5.4000,5.4000,185000,1007000.00
00100,2003-11-28,5.4000,5.4000,5.4000,5.3500,19000,102650.00
00100,2003-12-01,5.3500,5.5000,5.3500,5.5000,2011300,10763660.00
00100,2003-12-02,5.4000,5.4500,5.3500,5.4500,91000,492650.00
00100,2003-12-03,5.4500,5.5000,5.4000,5.4500,222000,1209400.00
00100,2003-12-04,5.4000,5.4000,5.3000,5.4000,750900,4048310.00
00100,2003-12-05,5.3000,5.4500,5.3000,5.4500,605000,3291600.00
00100,2003-12-08,5.7500,5.7500,5.5000,5.7000,440000,2478000.00
00100,2003-12-09,5.6000,5.6000,5.4500,5.5500,160612,889644.00
00100,2003-12-10,5.4500,5.5000,5.4500,5.4500,430000,2343650.00
00100,2003-12-11,5.5000,5.5500,5.4500,5.4500,447000,2443600.00
00100,2003-12-12,5.5500,5.5500,5.4500,5.4500,557000,3037150.00
00100,2003-12-15,5.5000,5.5000,5.4000,5.4000,636000,3446500.00
00100,2003-12-16,5.4000,5.4000,5.4000,5.4000,498000,2689200.00
00100,2003-12-17,5.4000,5.3500,5.3500,5.3500,51000,272900.00
00100,2003-12-19,5.3000,5.3000,5.3000,5.3000,2079,11003.00
00100,2003-12-22,5.3500,5.3500,5.3000,5.3500,19000,100850.00
00100,2003-12-23,5.3000,5.3000,5.3000,5.3000,82000,434600.00
00100,2003-12-24,5.4500,5.4500,5.4500,5.4500,16000,86900.00
00100,2003-12-29,5.0500,5.0500,5.0000,5.0000,433000,2165500.00
00100,2003-12-30,5.0500,5.1000,5.0500,5.1000,25000,127250.00
00100,2004-01-02,5.4000,5.5000,5.4000,5.4000,29000,157300.00
00100,2004-01-05,5.4000,5.6000,5.4000,5.5500,2682000,14818150.00
00100,2004-01-06,5.5500,5.6500,5.5500,5.6500,2787200,15578810.00
00100,2004-01-07,5.6500,5.7500,5.6500,5.7000,2858000,16290900.00
00100,2004-01-08,5.7000,5.8500,5.7000,5.8500,1204380,6917390.00
00100,2004-01-09,5.9500,6.4000,5.9500,6.2500,731000,4449250.00
00100,2004-01-12,6.1000,6.9000,6.1000,6.7000,1925800,12518050.00
00100,2004-01-13,6.7000,6.8000,6.5000,6.8000,199000,1324400.00
00100,2004-01-14,6.7000,6.7000,6.4000,6.5000,1175000,7643450.00
00100,2004-01-15,6.5000,6.6000,6.5000,6.5000,1254000,8152700.00
00100,2004-01-16,6.5000,6.8000,6.5000,6.5000,1542000,10026950.00
00100,2004-01-19,6.5000,6.8000,6.5000,6.5000,1655000,10758000.00
00100,2004-01-20,6.6000,6.8000,6.6000,6.6500,50000,331450.00
00100,2004-01-21,6.6500,6.8000,6.6500,6.8000,22000,146450.00
00100,2004-01-26,6.8000,6.8500,6.7500,6.8000,390000,2651650.00
00100,2004-01-27,6.8000,6.8000,6.5000,6.5000,1512000,9852800.00
00100,2004-01-28,6.5000,6.5000,6.5000,6.5000,168000,1092000.00
00100,2004-01-29,6.5000,6.7000,6.5000,6.7000,47000,310950.00
00100,2004-01-30,6.7000,6.8000,6.7000,6.7000,557000,3732000.00
00100,2004-02-02,7.1000,7.1500,6.8000,7.1500,658000,4623350.00
00100,2004-02-03,7.3000,8.4000,7.3000,7.4500,968000,7553650.00
00100,2004-02-04,7.5000,7.9500,7.5000,7.6000,136900,1041610.00
00100,2004-02-05,7.5500,7.9000,7.5500,7.8000,615000,4757456.00
00100,2004-02-06,7.8000,7.8000,7.6000,7.7000,265000,2040000.00
00100,2004-02-09,7.8000,7.8000,7.7000,7.7000,223000,1727550.00
00100,2004-02-12,7.5000,7.5000,7.4000,7.4500,851000,6382400.00
00100,2004-02-13,7.5000,7.5000,7.5000,7.5000,685000,5137500.00
00100,2004-02-16,7.5000,7.5000,7.5000,7.5000,355000,2662500.00
00100,2004-02-17,7.4000,7.4000,7.4000,7.4000,40000,296000.00
00100,2004-02-18,7.5000,7.5000,7.4500,7.4500,950000,7124150.00
00100,2004-02-19,7.4500,7.5000,7.4500,7.5000,240000,1797850.00
00100,2004-02-20,7.4500,7.4500,7.4500,7.4000,7000,52150.00
00100,2004-02-23,7.3000,7.3000,7.3000,7.3000,2000,14600.00
00100,2004-02-24,7.2000,7.2000,7.2000,7.1500,9000,64800.00
00100,2004-02-25,7.1000,7.1000,6.8500,7.0000,266000,1848850.00
00100,2004-02-26,7.0000,7.0000,6.8500,6.8500,54000,377100.00
00100,2004-02-27,6.8500,7.0000,6.8500,7.0000,83000,576800.00
00100,2004-03-01,7.0000,7.2000,7.0000,7.0500,533900,3767470.00
00100,2004-03-02,7.2000,7.3000,7.2000,7.2500,427000,3075650.00
00100,2004-03-03,7.2500,7.3000,7.2000,7.2500,276000,2010400.00
00100,2004-03-04,7.0000,7.2000,6.6000,7.0000,759000,5259450.00
00100,2004-03-05,7.0500,7.3000,7.0500,7.3000,187100,1321130.00
00100,2004-03-08,7.3000,7.3000,7.3000,7.3000,394900,2882410.00
00100,2004-03-10,7.3000,7.1500,7.0000,7.0000,75100,528830.00
00100,2004-03-11,6.8500,6.9000,6.8500,6.9000,102000,707200.00
00100,2004-03-12,6.9000,6.9000,6.8000,6.8000,25000,170500.00
00100,2004-03-15,6.8000,6.8000,6.7000,6.8000,9000,61100.00
00100,2004-03-16,6.5000,7.0000,6.8000,7.0000,37100,258350.00
00100,2004-03-17,7.0000,7.0000,7.0000,7.0000,90000,630000.00
00100,2004-03-23,6.8000,7.0000,6.8000,6.8000,594000,4093950.00
00100,2004-03-24,6.9000,7.0000,6.9000,7.0000,49000,337000.00
00100,2004-03-25,7.0000,7.0000,6.8000,6.8000,39000,267150.00
00100,2004-03-26,6.8000,7.0000,6.7500,6.9000,267000,1839600.00
00100,2004-03-30,6.8000,7.0000,6.8000,6.9000,275000,1889800.00
00100,2004-03-31,7.0000,7.0000,6.8000,6.8500,238000,1635950.00
00100,2004-04-01,6.8000,7.0000,6.8000,6.8000,1807325,12522600.00
00100,2004-04-02,7.0000,7.0500,6.9500,7.0000,287000,2005650.00
00100,2004-04-06,7.0000,7.0500,7.0000,7.0000,311000,2182800.00
00100,2004-04-07,7.0500,7.3000,7.0500,7.3000,263000,1877900.00
00100,2004-04-08,7.3000,7.3000,7.2500,7.3000,193000,1400050.00
00100,2004-04-13,7.4000,7.5500,7.4000,7.5000,114000,853400.00
00100,2004-04-16,7.0500,7.0500,7.0500,7.0500,35000,246750.00
00100,2004-04-20,7.0500,7.4000,7.0500,7.3500,69000,496600.00
00100,2004-04-21,7.3500,7.5000,7.3500,7.4500,19000,139800.00
00100,2004-04-22,7.1500,7.1500,7.1500,7.1500,80000,572000.00
00100,2004-04-23,7.1500,7.1500,7.1500,7.1500,5000,35750.00
00100,2004-04-26,7.1500,7.1500,7.1500,7.1500,10000,71500.00
00100,2004-04-27,7.3000,7.3000,7.3000,7.3000,78000,569400.00
00100,2004-04-28,7.3500,7.3500,7.2000,7.2000,539000,3928600.00
00100,2004-04-29,6.8500,7.0000,6.8500,6.9500,292000,2003100.00
00100,2004-04-30,6.9500,6.9500,6.9500,6.9500,216000,1501200.00
00100,2004-05-03,6.9500,6.9500,6.9500,6.9500,416000,2891200.00
00100,2004-05-04,6.9500,7.0000,6.8000,6.8500,1437000,9879700.00
00100,2004-05-05,6.8000,6.9500,6.8000,6.8000,617000,4197100.00
00100,2004-05-06,6.8000,6.8000,6.8000,6.8000,1800,12080.00
00100,2004-05-07,6.8000,7.0000,6.8000,6.8000,1118000,7623400.00
00100,2004-05-10,6.9000,6.9000,6.7000,6.8000,42000,282500.00
00100,2004-05-11,6.8000,6.8000,6.8000,6.8000,5000,34000.00
00100,2004-05-12,6.7500,6.7500,6.7000,6.7000,26000,175050.00
00100,2004-05-17,7.0000,7.0000,6.6000,6.8500,177000,1205600.00
00100,2004-05-18,6.6500,6.6500,6.4500,6.5500,53000,348250.00
00100,2004-05-19,6.6000,6.9000,6.5500,6.9000,727000,4964300.00
00100,2004-05-21,6.9000,6.9000,6.8500,6.8500,210000,1447000.00
00100,2004-05-24,6.7500,6.7500,6.7000,6.7000,111000,745250.00
00100,2004-05-25,6.6500,7.0000,6.6500,6.9000,1468000,10135300.00
00100,2004-05-27,7.0000,7.0000,6.9000,6.9000,120000,835400.00
00100,2004-05-28,7.0000,7.0000,6.9000,6.9000,135000,935500.00
00100,2004-05-31,7.0000,7.0000,6.9000,6.9000,90000,625000.00
00100,2004-06-01,6.8000,6.8000,6.7000,6.7000,1120000,7561000.00
00100,2004-06-02,6.8000,6.8000,6.8000,6.8000,999000,6748700.00
00100,2004-06-03,6.7500,6.8000,6.7500,6.7000,2419000,16328400.00
00100,2004-06-04,6.8000,6.8000,6.8000,6.8000,3000,20400.00
00100,2004-06-07,6.8000,6.8000,6.8000,6.8000,5000,34000.00
00100,2004-06-08,6.8000,6.8000,6.8000,6.8000,5000,34000.00
00100,2004-06-09,6.5000,6.5000,6.5000,6.5000,3900,25260.00
00100,2004-06-14,6.5000,6.5000,6.5000,6.5000,3000,19500.00
00100,2004-06-15,6.7000,6.7000,6.7000,6.7000,1000,6700.00
00100,2004-06-24,6.7000,6.7000,6.7000,6.7000,30000,201000.00
00100,2004-06-25,6.6500,6.6500,6.6500,6.6500,5000,33250.00
00100,2004-06-28,6.5000,6.6500,6.5000,6.5000,13000,84800.00
00100,2004-06-29,6.4000,6.4000,6.2500,6.2500,31000,196250.00
00100,2004-06-30,6.2000,6.2000,6.2000,6.2000,153000,942800.00
00100,2004-07-02,6.1000,6.1500,6.0000,6.0000,1078500,6578300.00
00100,2004-07-05,5.9500,5.9500,5.9000,5.9000,898000,5348500.00
00100,2004-07-07,5.8500,5.8500,5.8500,5.8000,10000,58500.00
00100,2004-07-12,5.9000,5.9000,5.9000,5.9000,1000,5900.00
00100,2004-07-14,5.7000,5.7000,5.7000,5.7000,5000,28500.00
00100,2004-07-15,5.7000,5.7000,5.7000,5.7000,9000,51300.00
00100,2004-07-16,5.9000,5.9000,5.9000,5.9000,91000,536900.00
00100,2004-07-19,5.8000,5.9000,5.8000,5.8500,22000,128950.00
00100,2004-07-20,5.9000,5.9000,5.8000,5.7500,176000,1025400.00
00100,2004-07-21,5.7500,5.7500,5.7500,5.7500,8000,46000.00
00100,2004-07-22,5.7500,5.7500,5.7500,5.7000,20000,115000.00
00100,2004-07-23,5.7000,5.7000,5.7000,5.7000,2000,11400.00
00100,2004-07-28,5.6000,5.6000,5.5000,5.4000,30000,167000.00
00100,2004-07-29,5.4000,5.4000,5.3500,5.3500,15000,80900.00
00100,2004-07-30,5.4000,5.4000,5.4000,5.4000,13000,70200.00
00100,2004-08-02,5.5000,5.6000,5.4000,5.4000,70000,385500.00
00100,2004-08-04,5.3500,5.4000,5.3500,5.4000,45000,242000.00
00100,2004-08-05,5.3500,5.6500,5.3500,5.4500,731000,3950900.00
00100,2004-08-06,5.5000,5.6500,5.5000,5.6000,765000,4329350.00
00100,2004-08-09,5.8000,5.8500,5.7500,5.8000,38000,219100.00
00100,2004-08-10,5.7500,5.8000,5.7500,5.7500,456000,2626922.00
00100,2004-08-11,6.0000,6.2500,5.8000,5.8000,639000,3829150.00
00100,2004-08-12,5.9500,6.0000,5.9500,5.9500,317000,1901100.00
00100,2004-08-13,5.9500,5.9500,5.9500,5.9500,234000,1392300.00
00100,2004-08-16,6.0000,6.0000,5.7000,5.7000,318000,1889550.00
00100,2004-08-17,5.4000,5.4000,5.4000,5.7000,4000,22200.00
00100,2004-08-23,5.7000,5.7000,5.7000,5.7000,20000,114000.00
00100,2004-08-24,5.6000,5.6000,5.6000,5.6000,11000,61600.00
00100,2004-08-25,5.6000,5.6500,5.6000,5.6000,118000,661800.00
00100,2004-08-26,5.6500,5.6500,5.6000,5.6500,506000,2850600.00
00100,2004-08-27,5.8000,5.8000,5.7000,5.8000,1399000,7911980.00
00100,2004-08-30,5.8000,6.0000,5.7000,5.8000,46000,266700.00
00100,2004-08-31,5.7500,5.7500,5.7500,5.7500,26000,149500.00
00100,2004-09-01,5.7500,5.8500,5.7000,5.8000,363000,2088250.00
00100,2004-09-02,5.8000,6.0000,5.8000,5.9500,892000,5139474.00
00100,2004-09-06,5.9000,6.1000,5.9000,6.1000,1767300,10601200.00
00100,2004-09-07,6.1500,6.3000,6.1500,6.3000,664000,4034650.00
00100,2004-09-08,6.2500,6.3000,6.1500,6.2000,298000,1851800.00
00100,2004-09-09,6.2000,6.4500,6.2000,6.4500,58000,364500.00
00100,2004-09-10,6.4500,6.4500,6.2500,6.4500,5124000,32798800.00
00100,2004-09-13,6.5000,6.6000,6.4500,6.5500,326000,2125850.00
00100,2004-09-14,6.5000,6.9000,6.5000,6.7500,273000,1829950.00
00100,2004-09-15,6.7500,6.8000,6.7500,6.7500,322000,2138350.00
00100,2004-09-16,6.7000,6.8500,6.7000,6.8000,545000,3704400.00
00100,2004-09-17,6.8000,7.0000,6.8000,7.0000,615000,4208350.00
00100,2004-09-20,7.0000,7.1000,7.0000,7.1000,146000,1024600.00
00100,2004-09-21,7.0000,7.2000,7.0000,7.1500,181000,1281450.00
00100,2004-09-22,7.1500,7.2000,7.1000,7.1500,2430000,17349600.00
00100,2004-09-23,7.1000,7.1500,7.1000,7.1500,1259000,8994050.00
00100,2004-09-24,7.1500,7.1500,7.1000,7.1000,250000,1775500.00
00100,2004-09-27,7.0500,7.1000,7.0500,7.1000,170000,1206500.00
00100,2004-09-28,7.1000,7.9000,7.0500,7.9000,181000,1286600.00
00100,2004-09-30,7.7500,7.8000,7.2000,7.2500,74700,546500.00
00100,2004-10-05,7.2000,7.2000,7.1500,7.2000,40000,287100.00
00100,2004-10-06,7.1500,7.2500,7.1500,7.2500,240000,1727950.00
00100,2004-10-07,7.2500,7.2500,7.1500,7.1500,237000,1703550.00
00100,2004-10-08,7.2000,7.2000,7.1500,7.1500,25000,179000.00
00100,2004-10-11,7.1500,7.1500,7.1500,7.1500,10000,71500.00
00100,2004-10-12,7.1500,7.1500,7.1500,7.1500,160000,1144000.00
00100,2004-10-13,7.1500,7.1500,7.1500,7.1500,100000,715000.00
00100,2004-10-14,7.1500,7.1500,7.1500,7.1500,90000,643500.00
00100,2004-10-15,7.1500,7.1500,7.1000,7.1000,150000,1065250.00
00100,2004-10-18,7.0500,7.0500,6.9500,6.9500,170000,1190000.00
00100,2004-10-19,6.9000,7.0000,6.8500,7.0000,150300,1033310.00
00100,2004-10-20,6.9000,6.9000,6.8500,6.8500,333000,2285800.00
00100,2004-10-25,6.8000,6.8500,6.8000,6.8500,267900,1834735.00
00100,2004-10-26,6.9000,7.0000,6.8500,6.8500,1376000,9607250.00
00100,2004-10-27,7.0000,7.1000,7.0000,7.1000,347000,2434500.00
00100,2004-10-28,7.4000,7.5000,7.4000,7.4000,158000,1154800.00
00100,2004-10-29,7.5000,7.5000,7.5000,7.5000,209000,1567500.00
00100,2004-11-02,7.5000,7.5000,7.5000,7.5000,4000,30000.00
00100,2004-11-03,7.5500,7.6000,7.5000,7.6000,66000,497600.00
00100,2004-11-08,7.6000,7.6000,7.6000,7.6000,6000,45600.00
00100,2004-11-09,7.7000,8.4000,7.7000,8.3500,306000,2512500.00
00100,2004-11-10,8.3000,8.8000,8.0000,8.3500,97000,809900.00
00100,2004-11-11,8.2500,8.2500,8.2500,8.2500,3000,24750.00
00100,2004-11-15,8.2500,8.2500,8.2500,8.2500,9000,74250.00
00100,2004-11-17,8.2500,8.3000,8.0000,8.0000,66000,543550.00
00100,2004-11-18,7.7500,8.0000,7.7500,8.0000,45000,356250.00
00100,2004-11-19,8.0000,8.0500,7.7500,8.0000,238000,1894000.00
00100,2004-11-22,7.8000,7.8000,7.7500,7.7500,18000,140000.00
00100,2004-11-23,8.0000,8.0000,7.7000,7.7500,813000,6301300.00
00100,2004-11-24,8.0000,8.0000,8.0000,8.0000,143000,1108500.00
00100,2004-11-25,8.0000,8.0000,7.9500,7.9500,51000,407250.00
00100,2004-11-26,8.0000,8.0000,7.9000,7.9000,1973000,15782000.00
00100,2004-11-29,7.7500,7.9000,7.7000,7.9000,7700,59670.00
00100,2004-11-30,7.9000,8.0000,7.7500,7.8000,452585,3534505.00
00100,2004-12-01,7.9000,8.3500,7.9000,8.0000,1572000,12470700.00
00100,2004-12-02,8.1500,8.3500,8.0000,8.3500,690000,5717350.00
00100,2004-12-03,8.3000,8.4000,8.3000,8.3000,448000,3736800.00
00100,2004-12-06,8.2000,8.2500,8.2000,8.2000,36000,295550.00
00100,2004-12-08,8.0000,8.0000,8.0000,8.0000,8000,64000.00
00100,2004-12-09,8.0500,8.0500,7.9500,8.0000,2512070,20094810.00
00100,2004-12-10,8.0000,8.0000,8.0000,8.0000,1020000,8160000.00
00100,2004-12-16,7.9500,7.9500,7.9500,7.9000,4000,31800.00
00100,2004-12-17,7.4000,7.8000,7.4000,7.4000,28000,210900.00
00100,2004-12-20,7.4000,8.0000,7.4000,7.4000,66768,494366.00
00100,2004-12-21,7.5000,7.9000,7.5000,7.9000,2400,18260.00
00100,2004-12-23,7.5000,7.5000,7.5000,7.5000,6000,45000.00
00100,2004-12-28,7.5000,7.8000,7.5000,7.5000,1031070,7733311.00
00100,2004-12-29,7.2500,7.2500,7.2000,7.2000,53800,387900.00
00100,2004-12-30,7.4500,7.4500,7.4500,7.4500,3000,22350.00
00100,2005-01-05,7.4500,7.4500,7.4000,7.4500,99000,737500.00
00100,2005-01-06,7.4500,7.5500,7.4500,7.4500,941000,7036950.00
00100,2005-01-07,7.5500,7.5500,7.5500,7.5500,50000,377500.00
00100,2005-01-11,7.8000,8.2000,7.8000,8.0000,49000,392000.00
00100,2005-01-12,7.8000,7.8000,7.5500,7.7500,2900,22100.00
00100,2005-01-13,7.7500,7.7500,7.7500,7.8000,41000,317750.00
00100,2005-01-17,8.0000,8.0000,8.0000,8.0000,27000,210800.00
00100,2005-01-18,7.7500,7.7500,7.7500,7.7500,14000,108500.00
00100,2005-01-19,7.7500,7.7500,7.7500,7.7500,41000,317750.00
00100,2005-01-21,7.7500,7.7500,7.7500,7.7500,1150600,8917060.00
00100,2005-01-27,7.7500,7.8500,7.7500,7.8000,127500,995975.00
00100,2005-01-28,7.8000,7.8000,7.8000,7.8000,136000,1060800.00
00100,2005-01-31,7.8000,7.8000,7.7500,7.7500,758000,5890600.00
00100,2005-02-02,7.7500,7.7500,7.6500,7.6500,16000,123600.00
00100,2005-02-03,7.6500,7.6500,7.6500,7.6500,10000,76500.00
00100,2005-02-04,7.6000,7.6000,7.4500,7.5000,293000,2197200.00
00100,2005-02-07,7.5000,7.5000,7.5000,7.5000,19000,142500.00
00100,2005-02-08,7.5000,7.5000,7.3500,7.3500,95000,699300.00
00100,2005-02-14,7.3500,7.5500,7.3000,7.4500,187000,1385500.00
00100,2005-02-17,7.4000,7.4000,7.3500,7.3500,36000,264950.00
00100,2005-02-18,7.4000,7.4000,7.3500,7.3500,72440,532580.00
00100,2005-02-21,7.2500,7.2500,7.2500,7.2500,8000,58000.00
00100,2005-02-24,7.3500,7.3500,7.3500,7.3500,15000,110250.00
00100,2005-02-25,7.3500,7.3500,7.3500,7.3500,35000,257250.00
00100,2005-02-28,7.3500,7.3500,7.2500,7.2500,124000,899800.00
00100,2005-03-01,7.3000,7.3000,7.3000,7.3000,92000,671600.00
00100,2005-03-07,7.3000,7.3000,7.3000,7.3000,50000,365000.00
00100,2005-03-08,7.4000,7.5000,7.4000,7.5000,124000,923400.00
00100,2005-03-09,7.4500,7.4500,7.4500,7.4500,140000,1043000.00
00100,2005-03-10,7.4500,7.6500,7.4500,7.6500,70000,527500.00
00100,2005-03-11,7.7000,7.7000,7.5000,7.5000,245000,1842700.00
00100,2005-03-15,7.0500,7.2500,7.0500,7.2500,16400,118400.00
00100,2005-03-18,7.2500,7.2500,7.2500,7.2500,1000,7250.00
00100,2005-03-21,7.0000,7.1000,7.0000,7.0000,31000,217100.00
00100,2005-03-22,7.0000,7.0500,7.0000,7.0500,38000,266550.00
00100,2005-03-23,7.0500,7.0500,6.8500,6.9000,4068800,28275770.00
00100,2005-03-24,6.9000,7.0000,6.9000,7.0000,69000,479350.00
00100,2005-03-30,7.0000,7.0000,7.0000,7.0000,72000,504000.00
00100,2005-03-31,7.0000,7.0000,6.8500,6.8500,3046000,20570500.00
00100,2005-04-01,6.8500,6.8500,6.8500,6.8500,4000,27400.00
00100,2005-04-07,6.8000,6.8500,6.8000,6.8500,28000,191100.00
00100,2005-04-08,6.8500,6.8500,6.8500,6.8000,10000,68500.00
00100,2005-04-11,6.6000,6.8500,6.6000,6.8500,72000,487950.00
00100,2005-04-15,6.4500,6.5000,6.4500,6.4500,78900,511590.00
00100,2005-04-19,6.4000,6.4500,6.2500,6.3500,82000,523600.00
00100,2005-04-20,6.3000,6.4000,6.3000,6.3000,54000,341200.00
00100,2005-04-21,6.3000,6.5000,6.3000,6.5000,267000,1696100.00
00100,2005-04-22,6.3500,6.4000,6.3500,6.4000,171600,1097040.00
00100,2005-04-25,6.5000,6.5000,6.4500,6.4500,113000,731100.00
00100,2005-04-26,6.5000,7.0000,6.5000,7.0000,8000,55500.00
00100,2005-04-27,7.0000,7.0000,7.0000,7.0000,2574668,18022540.00
00100,2005-04-28,7.0000,7.0000,7.0000,7.0000,907000,6349000.00
00100,2005-04-29,7.0000,7.0000,7.0000,7.0000,7541000,52737000.00
00100,2005-05-03,7.0500,7.0500,6.5000,6.5000,560000,3812700.00
00100,2005-05-04,6.9000,6.9000,6.5000,6.5000,712000,4646250.00
00100,2005-05-05,6.5500,6.5500,6.5000,6.5000,122000,793050.00
00100,2005-05-06,6.5000,6.5000,6.5000,6.5000,100000,650000.00
00100,2005-05-09,6.5000,6.5000,6.5000,6.5000,50000,325000.00
00100,2005-05-10,6.5000,6.5000,6.4000,6.4000,200617,1296356.00
00100,2005-05-11,6.2500,6.3500,6.2500,6.3500,81900,519695.00
00100,2005-05-12,6.3500,6.5000,6.3000,6.5000,419000,2684850.00
00100,2005-05-13,6.3500,6.6000,6.3500,6.6000,189000,1221650.00
00100,2005-05-18,6.5500,6.5500,6.5000,6.5000,418000,2726250.00
00100,2005-05-19,6.5000,6.5000,6.5000,6.5000,527000,3425500.00
00100,2005-05-23,7.0000,7.0000,7.0000,7.0000,1000,7000.00
00100,2005-05-25,6.9500,6.9500,6.5000,6.5000,345000,2259300.00
00100,2005-05-26,6.3500,6.4000,6.3000,6.3000,396000,2516600.00
00100,2005-06-01,6.3000,6.3500,6.3000,6.3000,23000,145650.00
00100,2005-06-02,6.1000,6.1000,6.1000,6.1000,84450,515055.00
00100,2005-06-06,6.5000,6.5000,6.5000,6.5000,260000,1690000.00
00100,2005-06-07,6.5000,6.5000,6.5000,6.6000,50000,325000.00
00100,2005-06-09,6.6000,6.7000,6.6000,6.7000,575000,3851700.00
00100,2005-06-15,6.7000,6.7000,6.6000,6.6000,1191000,7962600.00
00100,2005-06-16,6.6000,6.6000,6.6000,6.6000,763000,4937200.00
00100,2005-06-22,6.6000,6.6000,6.6000,6.6000,30000,198000.00
00100,2005-06-23,6.6000,6.7000,6.6000,6.7000,62000,415200.00
00100,2005-06-24,6.8000,6.8000,6.7500,6.7500,10000,67650.00
00100,2005-06-27,6.7500,6.7500,6.7500,6.7500,72000,486000.00
00100,2005-06-28,6.7000,6.7000,6.7000,6.7000,130000,871000.00
00100,2005-06-29,6.7000,6.7000,6.7000,6.7000,8000,53600.00
00100,2005-06-30,6.7500,6.8000,6.7500,6.7500,81000,547750.00
00100,2005-07-04,6.7500,6.7500,6.7500,6.7500,120000,810000.00
00100,2005-07-05,6.7500,6.7500,6.7500,6.7500,36000,243000.00
00100,2005-07-06,6.9000,7.0500,6.9000,7.0500,140000,977000.00
00100,2005-07-07,7.1000,7.1000,7.0500,7.0500,20000,141350.00
00100,2005-07-08,7.1000,7.1000,7.1000,7.1000,43000,305300.00
00100,2005-07-11,7.1000,7.1000,7.1000,7.1000,5000,35500.00
00100,2005-07-14,7.2500,7.2500,7.2500,7.2500,122000,884500.00
00100,2005-07-15,7.2500,7.3000,7.2500,7.2500,420000,3045500.00
00100,2005-07-18,7.2500,7.2500,7.2500,7.2500,136000,986000.00
00100,2005-07-20,7.3000,7.3500,7.3000,7.3500,755000,5505650.00
00100,2005-07-22,7.1000,7.1000,7.0000,7.0000,50000,352950.00
00100,2005-07-25,7.0000,7.0000,6.9500,6.9500,55000,385450.00
00100,2005-07-26,6.9500,6.9500,6.8000,6.8000,105000,732340.00
00100,2005-07-27,6.7500,6.8000,6.7500,6.8000,130000,880450.00
00100,2005-07-28,6.8000,6.8000,6.8000,6.8000,44000,299200.00
00100,2005-07-29,6.7500,6.9500,6.7500,6.9500,58000,394400.00
00100,2005-08-01,7.0000,7.0000,6.9500,7.0000,36000,251750.00
00100,2005-08-02,7.0000,7.0000,6.9500,7.0000,112000,783900.00
00100,2005-08-03,6.9500,6.9500,6.9500,6.9500,4000,27800.00
00100,2005-08-05,6.9500,7.0000,6.9500,7.0000,55000,384900.00
00100,2005-08-08,7.0000,7.0500,7.0000,7.0500,81000,567500.00
00100,2005-08-09,7.1000,7.1000,7.0000,7.0000,117000,822500.00
00100,2005-08-10,7.0000,7.0000,6.9500,6.9500,303000,2120750.00
00100,2005-08-11,7.0000,7.0500,7.0000,7.0000,110000,771000.00
00100,2005-08-12,7.0000,7.0000,6.9500,7.0000,275300,1925125.00
00100,2005-08-15,7.0000,7.0000,7.0000,7.0000,3290000,23030000.00
00100,2005-08-16,7.0000,7.0000,7.0000,7.0000,105000,735000.00
